,E,rho,taw,City
13,14.0,0.2886217997767182,Tau=6,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
14,15.0,0.2898899888628451,Tau=6,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
15,16.0,0.28289656666595164,Tau=6,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
16,17.0,0.2768380838094722,Tau=6,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
17,18.0,0.2907521570948201,Tau=6,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
18,19.0,0.2753031604081228,Tau=6,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
19,20.0,0.2806939485557366,Tau=6,"Atlanta-Sandy Springs-Alpharetta, GA MSA"
0,1.0,0.3205831805620066,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
1,2.0,0.30986036647456144,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
2,3.0,0.24625084471272102,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
3,4.0,0.22046480242364627,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
4,5.0,0.17419855513672333,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
5,6.0,0.21260968792194426,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
6,7.0,0.22719373858499445,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
7,8.0,0.2659693669181408,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
8,9.0,0.30535117796850286,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
9,10.0,0.31026486515627427,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
10,11.0,0.32016739880432127,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
11,12.0,0.3323475940915354,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
12,13.0,0.33605330748917944,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
13,14.0,0.3304483513167625,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
14,15.0,0.33715075054750876,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
15,16.0,0.3367845703916723,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
16,17.0,0.352160117697823,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
17,18.0,0.35735478143400556,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
18,19.0,0.34542327615538504,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
19,20.0,0.3532839238633454,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
0,1.0,0.3205831805620066,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
1,2.0,0.3247042665327497,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
2,3.0,0.266550360200297,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
3,4.0,0.270341707624898,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
4,5.0,0.22862885147287665,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
5,6.0,0.23877652162766147,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
6,7.0,0.25061333367914485,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
7,8.0,0.26366521822378414,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
8,9.0,0.2717544137752109,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
9,10.0,0.2854217481776147,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
10,11.0,0.3049401937472319,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
11,12.0,0.3137720144692403,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
12,13.0,0.3189900829808068,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
13,14.0,0.33659831727234363,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
14,15.0,0.3313813398648645,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
15,16.0,0.33950841154677486,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
16,17.0,0.3460640361526945,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
17,18.0,0.33975631495137015,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
18,19.0,0.3449024018270496,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
19,20.0,0.3425918406041264,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
0,1.0,0.3205831805620066,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
1,2.0,0.3205129470022912,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
2,3.0,0.2920694277274222,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
3,4.0,0.23048217348541902,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
4,5.0,0.2041085433117313,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
5,6.0,0.22179079918102595,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
6,7.0,0.24749805657583868,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
7,8.0,0.2754915010919939,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
8,9.0,0.2918413413574774,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
9,10.0,0.2889467284443926,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
10,11.0,0.3107119005984222,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
11,12.0,0.3092282639077895,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
12,13.0,0.3115584141458343,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
13,14.0,0.30974421946684594,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
14,15.0,0.31744738058273414,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
15,16.0,0.3294542057479479,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
16,17.0,0.32689197364044276,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
17,18.0,0.3254051491895911,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
18,19.0,0.3289469739319116,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
19,20.0,0.3284895028515616,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
0,1.0,0.3205831805620066,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
1,2.0,0.32053693846972475,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
2,3.0,0.25669556169511476,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
3,4.0,0.21987858083132533,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
4,5.0,0.2316412067315977,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
5,6.0,0.21104027777791365,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
